Clothing Inventory as of 1/14/2019


1121,Clothing,3, 2nd Press Felt,Albany International,Seamtech Plus II,30467255,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,43,"152""X43'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1122,Clothing,3, 2nd Press Felt,Albany International,Seamtech Plus II,30442156,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,59,"152""X43'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1123,Clothing,3, 2nd Press Felt,Albany International,Seamtech Plus II,30436401,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,76,"152""X43'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1124,Clothing,3, 2nd Press Felt,Albany International,Seamtech Plus II,30450414,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,64,"152""X43'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1125,Clothing,3, 2nd Press Felt,Albany International,Seamtech Plus II,30434122,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,59,"152""X43'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1126,Clothing,3,1st Top Dryer Felt,Albany International,Aerorun,30465680,8/29/2018 12:00:00 AM,,1/1/2019 12:00:00 AM,On Machine,None,,121,"148"" x 111'-6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1127,Clothing,3,1st Top Dryer Felt,Albany International,Aerorun,30461830,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,343,"148"" x 111'-6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1128,Clothing,3,1st Top Dryer Felt,Albany International,Aerorun,30439409,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,352,"148"" x 111'-6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1129,Clothing,3,1st Top Dryer Felt,Albany International,Aerorun,30379523,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,158,"148"" x 111'-6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1130,Clothing,3,1st Top Dryer Felt,Albany International,Aerorun,30418491,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,32,"148"" x 111'-6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1131,Clothing,3,1st Top Dryer Felt,Albany International,Aerorun,30363181,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,133,"148"" x 111'-6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1132,Clothing,3,1st Bottom Dryer Felt,Albany International,Aerorun,30484586,2/7/2018 12:00:00 AM,,1/1/2019 12:00:00 AM,On Machine,None,,324,"148"" x 106'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1133,Clothing,3,1st Bottom Dryer Felt,Albany International,Aerorun,30457196,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,159,"148"" x 106'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1134,Clothing,3,1st Bottom Dryer Felt,Albany International,Aerorun,30432000,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,170,"148"" x 106'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1135,Clothing,3,1st Bottom Dryer Felt,Albany International,Aerorun,30403192,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,251,"148"" x 106'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1136,Clothing,3,2nd Top Dryer Felt,Albany International,Aeropulse XL,30432297,4/11/2018 12:00:00 AM,,1/1/2019 12:00:00 AM,On Machine,None,,261,"148"" x 111'-6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
